YEAR,MONTH,REGION,SECTIONS,WEIGHT,WGTADJ,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED
2019,12,2,2,5.7364,0.9753,2,119000,2000,3,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,103000,1600,3,2,1,2,1
2019,12,5,3,5.0246,0.9753,2,79000,1000,1,2,1,3,1
2019,12,4,2,7.5368,0.9753,2,108000,1700,3,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,105000,1700,3,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,85000,1700,3,2,3,3,1
2019,12,1,2,4.2083,0.9753,2,66000,1300,3,2,1,2,1
2019,12,1,2,4.2083,0.9753,2,130000,1600,3,1,1,3,1
2019,12,1,2,4.2083,0.9753,2,101000,1600,3,2,3,2,1
2019,12,1,2,4.2083,0.9753,2,107000,1600,3,2,3,2,1
2019,12,3,2,24.1893,0.9753,2,118000,2100,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,110000,2500,3,1,1,2,1
2019,12,3,2,24.1893,0.9753,2,122000,2100,3,1,3,3,1
2019,12,3,2,24.1893,0.9753,2,124000,2200,3,2,3,2,1
2019,12,3,2,24.1893,0.9753,2,121000,2100,3,2,3,2,1
2019,12,3,2,24.1893,0.9753,2,116000,2500,3,2,3,3,1
2019,12,2,2,5.7364,0.9753,2,67000,1300,3,3,3,2,1
2019,12,2,2,5.7364,0.9753,2,97000,1500,3,2,1,2,1
2019,12,2,2,5.7364,0.9753,2,80000,1100,1,2,1,3,1
2019,12,3,2,24.1893,0.9753,2,105000,1700,3,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,93000,1400,1,2,1,3,1
2019,12,4,2,7.5368,0.9753,2,88000,1200,1,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,93000,1500,3,2,1,3,1
2019,12,5,3,5.0246,0.9753,2,112000,1800,3,2,3,3,1
2019,12,4,2,7.5368,0.9753,2,97000,1500,3,1,3,3,1
2019,12,4,2,7.5368,0.9753,2,107000,1700,1,1,3,3,1
2019,12,4,2,7.5368,0.9753,2,146000,2500,3,1,3,3,1
2019,12,4,2,7.5368,0.9753,2,60000,930,1,2,1,3,1
2019,12,5,3,2.8056,0.9753,9,9,9,9,9,9,9,9
2019,12,1,2,4.2083,0.9753,2,167000,1600,1,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,131000,2000,1,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,69000,1200,3,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,104000,1600,1,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,85000,2000,3,1,3,3,1
2019,12,1,2,4.2083,0.9753,2,109000,1600,3,1,3,3,1
2019,12,1,2,4.2083,0.9753,2,93000,1600,3,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,86000,1100,1,2,1,3,1
2019,12,1,2,4.2083,0.9753,2,101000,1600,3,2,1,3,1
2019,12,3,2,24.1893,0.9753,2,67000,1300,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,122000,2100,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,73000,1600,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,133000,2500,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,65000,2100,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,118000,2000,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,144000,2500,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,88000,1100,3,2,3,2,1
2019,12,3,2,24.1893,0.9753,2,90000,1500,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,117000,2000,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,89000,1100,1,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,112000,1800,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,85000,1700,3,2,1,3,1
2019,12,3,2,24.1893,0.9753,2,105000,1700,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,96000,1700,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,70000,2000,3,1,3,3,1
2019,12,3,2,24.1893,0.9753,2,110000,2500,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,88000,1800,3,2,3,2,1
2019,12,3,2,24.1893,0.9753,2,105000,1700,3,2,3,3,1
2019,12,3,2,24.1893,0.9753,2,105000,1700,3,2,3,3,1
2019,12,2,2,5.7364,0.9753,2,85000,1200,3,1,3,3,1
2019,12,3,2,24.1893,0.9753,2,135000,2500,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,114000,1900,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,82000,1900,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,103000,1600,1,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,173000,1700,1,1,3,1,9
2019,12,5,3,5.0246,0.9753,2,221000,2300,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,155000,1200,1,1,1,1,9
2019,12,4,2,7.5368,0.9753,2,77000,1300,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,162000,1800,3,1,3,1,9
2019,12,5,3,5.0246,0.9753,2,79000,1000,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,60000,930,1,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,148000,2500,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,113000,1900,3,1,3,1,9
2019,12,5,3,5.0246,0.9753,2,132000,3000,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,105000,1700,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,60000,930,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,95000,1400,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,91000,1300,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,113000,1900,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,121000,1400,1,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,118000,1200,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,93000,1400,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,113000,1200,3,2,3,1,9
2019,12,1,2,4.2083,0.9753,2,87000,1200,3,1,3,1,9
2019,12,1,2,4.2083,0.9753,2,78000,1100,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,121000,2100,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,118000,2200,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,126000,2200,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,81000,930,3,1,3,1,9
2019,12,4,2,7.5368,0.9753,2,101000,1600,3,2,1,1,9
2019,12,4,2,7.5368,0.9753,2,156000,2500,3,1,1,1,9
2019,12,3,2,24.1893,0.9753,2,85000,2000,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,137000,2500,3,2,3,1,9
2019,12,2,2,5.7364,0.9753,2,99000,1500,3,2,1,1,9
2019,12,2,2,5.7364,0.9753,2,95000,1400,3,2,1,1,9
2019,12,2,2,5.7364,0.9753,2,101000,1700,3,2,1,1,9
2019,12,2,2,5.7364,0.9753,2,109000,1800,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,112000,2100,3,1,1,1,9
2019,12,1,2,4.2083,0.9753,2,79000,1700,3,2,3,1,9
2019,12,1,2,4.2083,0.9753,2,91000,1300,3,2,1,1,9
2019,12,1,2,4.2083,0.9753,2,85000,1100,1,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,105000,1700,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,126000,2200,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,128000,2300,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,133000,2500,3,1,3,1,9
2019,12,2,2,5.7364,0.9753,2,98000,1500,3,1,1,1,9
2019,12,2,2,5.7364,0.9753,2,87000,1400,3,1,1,1,9
2019,12,3,2,24.1893,0.9753,2,122000,2100,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,84000,1700,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,108000,1300,1,1,1,1,9
2019,12,4,2,7.5368,0.9753,2,101000,1600,3,2,3,1,9
2019,12,4,2,7.5368,0.9753,2,60000,1000,3,2,1,1,9
2019,12,5,3,5.0246,0.9753,2,204000,2800,3,1,1,1,9
2019,12,5,3,5.0246,0.9753,2,202000,3000,3,1,1,1,9
2019,12,3,2,24.1893,0.9753,2,112000,1600,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,122000,2100,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,164000,1900,3,1,1,1,9
2019,12,3,2,24.1893,0.9753,2,101000,1600,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,164000,2500,3,1,1,1,9
2019,12,3,2,24.1893,0.9753,2,124000,2200,3,1,3,1,9
2019,12,3,2,24.1893,0.9753,2,117000,2000,3,2,3,1,9
2019,12,3,2,24.1893,0.9753,2,121000,1700,3,2,3,1,9
2019,12,2,2,5.7364,0.9753,2,107000,1300,1,2,1,1,9
2019,12,4,2,7.5368,0.9753,1,85000,1200,1,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,155000,1300,1,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,138000,2400,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,80000,930,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,113000,1300,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,112000,1800,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,105000,1700,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,97000,1500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,96000,1400,1,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,133000,2500,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,158000,1700,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,125000,2500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,93000,1300,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,95000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,89000,1900,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,54000,1100,1,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,101000,1600,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,97000,1500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,52000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,114000,1900,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,114000,1900,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,133000,2500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,105000,1700,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,82000,980,1,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,105000,980,1,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,111000,2100,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,102000,1300,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,70000,1200,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,164000,2000,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,140000,2000,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,124000,2100,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,99000,1500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,118000,2000,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,126000,2200,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,103000,2400,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,95000,2200,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,121000,2100,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,84000,1900,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,54000,1300,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,93000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,82000,1100,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,105000,1700,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,128000,2500,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,105000,1700,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,137000,1200,1,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,75000,1300,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,87000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,137000,1400,1,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,70000,1200,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,105000,1700,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,68000,1200,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,63000,1200,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,91000,1500,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,80000,1100,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,89000,1200,3,9,9,9,9
2019,12,4,2,5.7364,0.9753,1,60000,1200,3,9,9,9,9
2019,12,4,2,5.7364,0.9753,1,78000,1700,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,95000,1400,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,90000,1600,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,66000,1200,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,96000,1400,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,77000,1500,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,137000,1200,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,119000,2000,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,91000,1300,1,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,153000,2500,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,99000,1500,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,101000,1600,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,102000,1900,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,99000,1500,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,93000,1300,3,9,9,9,9
2019,12,4,2,7.5368,0.9753,1,116000,1400,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,114000,2000,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,87000,1500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,136000,2500,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,140000,2500,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,89000,1200,3,9,9,9,9
2019,12,1,2,4.2083,0.9753,1,89000,1200,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,101000,1600,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,77000,1300,3,9,9,9,9
2019,12,3,2,24.1893,0.9753,1,126000,2200,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,101000,1600,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,114000,1400,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,110000,1400,3,9,9,9,9
2019,12,2,2,5.7364,0.9753,1,114000,1400,3,9,9,9,9
2019,12,5,2,4.2083,0.9753,3,9,9,9,9,9,9,9
2020,1,3,1,63.3786,1.1678,2,39900,1300,3,2,3,3,9
2020,1,4,1,19.2842,1.1678,2,60000,1200,3,2,3,3,1
2020,1,4,1,19.2842,1.1678,2,9,730,1,2,1,2,1
2020,1,4,1,19.2842,1.1678,2,87000,500,1,2,1,3,1
2020,1,4,1,19.2842,1.1678,2,56000,1100,3,9,1,2,1
2020,1,1,1,11.2,1.1678,2,9,1000,1,2,1,3,1
2020,1,3,1,63.3786,1.1678,2,42600,700,1,2,3,3,9
2020,1,3,1,63.3786,1.1678,2,46300,700,1,2,3,3,9
2020,1,3,1,63.3786,1.1678,2,61000,1200,3,1,3,3,9
2020,1,3,1,63.3786,1.1678,2,67000,1300,3,2,3,3,9
2020,1,3,1,63.3786,1.1678,2,63000,1300,3,2,3,2,9
2020,1,3,1,63.3786,1.1678,2,56000,1200,3,2,1,2,9
2020,1,2,1,14.5636,1.1678,2,9,1100,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,41400,700,1,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,9,1000,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,9,700,1,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,53000,990,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,9,1100,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,63000,1200,3,2,3,3,1
2020,1,2,1,14.5636,1.1678,2,44500,840,1,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,55000,1000,1,1,1,3,1
2020,1,3,1,63.3786,1.1678,2,54000,1300,3,1,3,3,9
2020,1,2,1,14.5636,1.1678,2,79000,1100,3,1,1,3,1
2020,1,2,1,14.5636,1.1678,2,55000,1100,3,1,1,3,1
2020,1,2,1,14.5636,1.1678,2,60000,990,3,2,1,2,1
2020,1,2,1,14.5636,1.1678,2,9,1100,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,56000,1100,3,3,1,3,1
2020,1,2,1,14.5636,1.1678,2,58000,1100,3,2,1,3,1
2020,1,3,1,63.3786,1.1678,2,57000,1100,1,2,3,3,9
2020,1,3,1,63.3786,1.1678,2,57000,1100,1,2,3,2,9
2020,1,2,1,14.5636,1.1678,2,47000,840,1,2,3,3,1
2020,1,4,1,19.2842,1.1678,2,67000,940,1,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,61000,1200,3,3,1,3,1
2020,1,2,1,14.5636,1.1678,2,59000,1200,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,52000,920,3,2,3,3,1
2020,1,1,1,11.2,1.1678,2,46300,780,1,9,1,3,1
2020,1,1,1,11.2,1.1678,2,58000,800,1,2,3,3,1
2020,1,1,1,11.2,1.1678,2,62000,960,1,2,1,3,1
2020,1,1,1,11.2,1.1678,2,9,1000,3,2,1,3,1
2020,1,1,1,11.2,1.1678,2,46800,800,1,2,1,3,1
2020,1,1,1,11.2,1.1678,2,56000,780,1,9,3,3,1
2020,1,1,1,11.2,1.1678,2,9,1100,3,2,1,3,1
2020,1,1,1,11.2,1.1678,2,9,670,1,2,1,3,1
2020,1,1,1,11.2,1.1678,2,74000,670,1,2,3,3,1
2020,1,1,1,11.2,1.1678,2,9,1000,3,2,1,3,1
2020,1,3,1,63.3786,1.1678,2,65000,1200,3,2,1,3,9
2020,1,3,1,63.3786,1.1678,2,61000,1200,3,2,3,2,9
2020,1,3,1,63.3786,1.1678,2,56000,1100,3,2,3,3,9
2020,1,2,1,14.5636,1.1678,2,52000,1100,3,2,1,3,1
2020,1,2,1,14.5636,1.1678,2,56000,1100,3,1,3,3,1
2020,1,2,1,14.5636,1.1678,2,58000,1100,3,1,1,3,1
2020,1,4,1,19.2842,1.1678,2,47900,780,1,2,1,1,9
2020,1,1,1,11.2,1.1678,2,44900,780,1,9,1,1,9
2020,1,4,1,19.2842,1.1678,2,49400,1100,3,9,1,1,9
2020,1,2,1,14.5636,1.1678,2,9,1100,3,1,1,1,9
2020,1,2,1,14.5636,1.1678,2,9,1100,3,2,1,1,9
2020,1,2,1,14.5636,1.1678,2,48200,840,1,2,1,1,9
2020,1,3,1,63.3786,1.1678,2,61000,1200,3,2,3,1,9
2020,1,3,1,63.3786,1.1678,2,31400,700,1,2,3,1,9
2020,1,1,1,11.2,1.1678,2,95000,670,1,2,1,1,9
2020,1,1,1,11.2,1.1678,2,54000,1100,3,9,3,1,9
2020,1,3,1,63.3786,1.1678,2,61000,1200,3,2,3,1,9
2020,1,1,1,11.2,1.1678,2,9,920,3,9,1,1,9
2020,1,1,1,11.2,1.1678,2,51000,920,3,2,1,1,9
2020,1,1,1,11.2,1.1678,2,52000,960,1,2,1,1,9
2020,1,3,1,63.3786,1.1678,2,48500,1200,3,2,1,1,9
2020,1,3,1,63.3786,1.1678,2,61000,1200,3,1,3,1,9
2020,1,3,1,63.3786,1.1678,1,64000,1300,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,49900,1300,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,58000,1100,3,9,9,9,9
2020,1,1,1,11.2,1.1678,1,45000,1000,1,9,9,9,9
2020,1,4,1,19.2842,1.1678,1,60000,1200,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,61000,1200,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,63000,1300,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,31400,700,1,9,9,9,9
2020,1,4,1,19.2842,1.1678,1,81000,1100,1,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,69000,1200,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,66000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,63000,1300,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,63000,1300,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,43000,960,1,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,56000,1100,3,9,9,9,9
2020,1,3,1,14.5636,1.1678,1,63000,1300,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,39000,960,1,9,9,9,9
2020,1,1,1,11.2,1.1678,1,47800,920,1,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,61000,1200,3,9,9,9,9
2020,1,4,1,19.2842,1.1678,1,34100,840,1,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,56000,1100,3,9,9,9,9
2020,1,1,1,11.2,1.1678,1,44300,670,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,33200,1000,1,9,9,9,9
2020,1,1,1,11.2,1.1678,1,56000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,58000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,61000,1200,3,9,9,9,9
2020,1,1,1,11.2,1.1678,1,60000,920,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,61000,1200,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,41400,700,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,44900,1300,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,41400,700,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,79000,960,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,66000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,66000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,56000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,58000,1100,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,48800,1200,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,61000,1200,3,9,9,9,9
2020,1,1,1,11.2,1.1678,1,61000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,54000,1000,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,50000,1300,3,9,9,9,9
2020,1,1,1,11.2,1.1678,1,41000,670,1,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,66000,1300,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,52000,1100,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,51000,920,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,33200,1100,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,59000,1200,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,61000,1200,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,63000,1300,3,9,9,9,9
2020,1,3,1,63.3786,1.1678,1,50000,1300,3,9,9,9,9
2020,1,2,1,14.5636,1.1678,1,63000,1300,3,9,9,9,9
2020,1,5,1,14.5636,1.1678,3,9,9,9,9,9,9,9
2020,1,3,2,31.6893,0.9954,2,85000,2200,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,113000,1800,3,1,3,3,9
2020,1,3,2,31.6893,0.9954,2,113000,1800,3,2,3,2,9
2020,1,3,2,31.6893,0.9954,2,126000,2200,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,120000,2000,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,126000,2200,3,2,3,3,9
2020,1,4,2,9.6421,0.9954,2,129000,1600,3,2,1,2,1
2020,1,4,2,9.6421,0.9954,2,103000,1300,1,2,3,2,1
2020,1,4,2,9.6421,0.9954,2,85000,1100,1,2,1,3,1
2020,1,4,2,9.6421,0.9954,2,103000,1500,3,2,3,3,1
2020,1,4,2,9.6421,0.9954,2,236000,1200,3,9,3,2,1
2020,1,4,2,9.6421,0.9954,2,123000,2100,3,2,1,2,1
2020,1,4,2,9.6421,0.9954,2,109000,1200,1,2,1,3,1
2020,1,4,2,9.6421,0.9954,2,88000,990,1,2,1,2,1
2020,1,4,2,9.6421,0.9954,2,109000,1400,3,2,1,3,1
2020,1,4,2,9.6421,0.9954,2,147000,2100,3,9,1,2,1
2020,1,4,2,9.6421,0.9954,2,122000,2000,3,2,3,2,1
2020,1,4,2,9.6421,0.9954,2,135000,1600,3,2,3,2,1
2020,1,3,2,7.2818,0.9954,2,87000,1600,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,102000,2500,3,1,3,3,9
2020,1,4,2,9.6421,0.9954,2,104000,1500,1,2,3,2,1
2020,1,4,2,9.6421,0.9954,2,111000,1700,3,9,3,3,1
2020,1,4,2,9.6421,0.9954,2,110000,1200,1,2,1,3,1
2020,1,4,2,9.6421,0.9954,2,79000,990,1,2,3,2,1
2020,1,4,2,9.6421,0.9954,2,236000,1500,3,2,1,2,1
2020,1,4,2,9.6421,0.9954,2,91000,1200,1,2,3,2,1
2020,1,4,2,9.6421,0.9954,2,129000,990,1,9,3,3,1
2020,1,5,3,6.4281,0.9954,2,188000,2200,3,1,3,3,1
2020,1,4,2,7.2818,0.9954,2,122000,2100,3,2,1,3,1
2020,1,4,2,9.6421,0.9954,2,100000,1400,3,2,1,2,1
2020,1,1,2,5.6,0.9954,2,98000,1300,3,9,1,3,1
2020,1,3,2,31.6893,0.9954,2,147000,2500,3,1,3,3,9
2020,1,3,2,31.6893,0.9954,2,111000,1600,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,110000,1500,3,1,3,3,9
2020,1,3,2,31.6893,0.9954,2,96000,1500,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,105000,1600,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,170000,1800,1,2,1,3,9
2020,1,3,2,31.6893,0.9954,2,94000,1400,3,2,3,3,9
2020,1,3,2,31.6893,0.9954,2,88000,2300,3,2,3,2,9
2020,1,3,2,31.6893,0.9954,2,94000,2100,3,1,3,3,9
2020,1,3,2,31.6893,0.9954,2,108000,1600,3,2,3,3,9
2020,1,2,2,7.2818,0.9954,2,91000,1200,1,2,3,3,1
2020,1,2,2,7.2818,0.9954,2,90000,1100,3,2,1,3,1
2020,1,2,2,9.6421,0.9954,2,71000,1300,3,2,1,3,1
